Dis_to_TertiaryHistory2.tif,wh_df_dem.tif,wh_df_pre.tif,wh_df_slope.tif,wh_df_tem.tif,wh_dist_gov.tif,wh_dist_highspdstation.tif,wh_dist_highway.tif,wh_dist_openwater.tif,wh_dist_primary.tif,wh_dist_railway.tif,wh_dist_secondary.tif,wh_dist_trunk.tif,wh_gdp2010.tif,wh_Pop.tif,wh_soiltype.tif,Type
0.245229,0.221865,0.205714,0.0905054,0.459627,0.261107,0.48297,0.0791256,0.131532,0.31522,0.158435,0.251874,0.217807,0.00255523,0,0.465077,0
0.0428669,0.212219,0.268571,0.0188143,0.577639,0.273112,0.167015,0.0751571,0.0325394,0.206973,0.0742989,0.0030533,0.0588425,0.00295784,0,0.449744,0
0.00756474,0.212219,0.297143,0.0336517,0.577639,0.301612,0.150515,0.0341286,0.124269,0.247004,0.058982,0.0881234,0.0517245,0.00295784,0,0.449744,0
0,0.205788,0.417143,0.206373,0.534161,0.248727,0.19803,0.0395041,0.0599664,0.0510411,0.0195493,0.0533235,0.0294691,0.0518224,0,0.247019,1
0.0281921,0.205788,0.365714,0.0168282,0.515528,0.211814,0.238345,0.0809798,0.16688,0.021228,0.00824273,0.0195506,0.0639659,0.549923,0.266746,0.449744,0
0.0315953,0.22508,0.331429,0.0118996,0.571428,0.130012,0.236719,0.142152,0.00316051,0.0522679,0.0290147,0.032457,0.115479,0.00213358,0.0345089,1,0
0.00504316,0.228296,0.394286,0.0266059,0.571428,0.00568523,0.171068,0.203747,0.113778,0.324249,0.0694009,0.0398101,0.240064,0.0847443,0.282646,0.262351,0
0.0232478,0.21865,0.2,0.0693331,0.366459,0.492387,0.543174,0.103875,0.295824,0.0562892,0.0397717,0.00863603,0.343535,0.0176108,0.0547519,0.262351,0
0.00713211,0.21865,0.205714,0.0252408,0.397515,0.462473,0.545754,0.081639,0.254141,0.00956733,0.0599017,0.0492329,0.327065,0.0176108,0.0102411,0.262351,0
0.0294064,0.212219,0.302857,0.0420602,0.552795,0.248037,0.120995,0.0588854,0.082416,0.141931,0.00206068,0.0136548,0.0652327,0.00231831,0,0.449744,0
0.037486,0.22508,0.531429,0.037622,0.57764,0.0330188,0.185478,0.236942,0.19798,0.390389,0.0888845,0.0366396,0.252331,0.0847443,0.0304045,0.262351,0
0.111407,0.209003,0.2,0.0564167,0.503105,0.137485,0.429206,0.13865,0.0726917,0.283714,0.052345,0.0794444,0.151635,0.00327374,0,0.465077,0
0.0304684,0.199357,0.268571,0,0.577639,0.281433,0.160841,0.064211,0.0581052,0.211349,0.0721239,0.0246165,0.055196,0.00295784,0,0.449744,0
0.0277374,0.199357,0.297143,0.151127,0.577639,0.289807,0.140331,0.0147825,0.0890568,0.270423,0.042482,0.112972,0.0484787,0.0034257,0,0.449744,0
0.0215444,0.221865,0.274286,0.037622,0.571428,0.275279,0.13013,0.0160528,0.0230088,0.27067,0.0203997,0.112972,0.0505034,0.0039334,0,0.449744,1
0.00909169,0.202572,0.405714,0.0420602,0.546584,0.249506,0.146477,0.00454041,0.0490643,0.047763,0.0205294,0.085055,0.0181958,0.010395,0,0.247019,1
0.0271583,0.21865,0.2,0.0475819,0.397515,0.44671,0.54887,0.0733806,0.235537,0.0112578,0.0700708,0.0778441,0.317977,0.00954315,0.0102411,0.262351,0
0.248052,0.209003,0.205714,0.0266059,0.472049,0.220131,0.472651,0.0971689,0.229044,0.348094,0.129204,0.253,0.195487,0.00313367,0,0.465077,0
0.0151295,0.202572,0.411429,0.0420602,0.534161,0.249314,0.166272,0.0181616,0.0523157,0.0244641,0.00230391,0.0259081,0.00288968,0.00656574,0,0.247019,0
0.00713211,0.21865,0.428571,0.252019,0.540372,0.245546,0.199402,0.0456305,0.0701747,0.0394471,0.0152128,0.0682738,0.0324495,0.0518224,0,0.247019,0
0.00909169,0.209003,0.428571,0.146437,0.540372,0.243308,0.214492,0.0577899,0.119265,0.0238815,0.00921565,0.0868983,0.0449947,0.302947,0.0440327,0.247019,0
0.0315953,0.215434,0.422857,0.0905054,0.515528,0.213759,0.235097,0.0808396,0.172008,0.0178002,0.00618205,0.030533,0.0622491,0.302947,0.266746,0.247019,0
0.0630395,0.212219,0.285714,0.116938,0.583851,0.0327921,0.137578,0.0661093,0,0.116573,0.0474405,0.0195506,0.190712,0.00401019,0.0287308,1,0
0.0196942,0.209003,0.468571,0.0844659,0.639751,0.290028,0.352429,0.10861,0,0.179577,0.158673,0.0215901,0.326433,0.0188806,0.0166567,0.262351,0
0.00563843,0.234727,0.16,0.0303343,0.347826,0.610744,0.547394,0.18798,0,0.0808774,0.0423569,0.10546,0.395058,0.0296342,0.0432756,0.262351,0
0.0534313,0.205788,0.24,0.0168282,0.534161,0.111697,0.416221,0.154441,0,0.222166,0.0284978,0.00965537,0.137875,0.00217314,0,0.465077,0
0.120536,0.215434,0.182857,0.0877392,0.571428,0.19579,0.211697,0.150259,0,0.210096,0.0659418,0.0732791,0.0819189,0.00243108,0,0.998296,0
0.0338306,0.205788,0.268571,0.0640398,0.577639,0.269858,0.165619,0.0788516,0.0353356,0.195136,0.0703354,0.0030533,0.0573477,0.00295784,0,0.449744,1
0.150726,0.196141,0.36,0,0.614906,0.0730451,0.182116,0.087631,0,0.176831,0.063456,0.151592,0.151594,0.00938277,0,0.262351,0
0.0648296,0.221865,0.582857,0.00841439,0.57764,0.0645236,0.200652,0.270091,0.231495,0.441607,0.11111,0.0274797,0.264406,0.0334334,0.0112373,0.262351,0
0.00356605,0.231511,0.48,0.0751919,0.602484,0.276736,0.341673,0.112553,0.0254808,0.209021,0.160763,0.00610659,0.32334,0.0602561,0.0166567,0.262351,0
0.0159479,0.215434,0.297143,0.0490452,0.577639,0.284248,0.137075,0.014141,0.086323,0.268004,0.0394366,0.103812,0.046523,0.0034257,0,0.449744,0
0.0678956,0.212219,0.251429,0.121065,0.552795,0.2586,0.119749,0.0014358,0.0509617,0.258931,0.00618205,0.0688855,0.055018,0.0039334,0,0.449744,0
0.0742048,0.212219,0.251429,0.0761242,0.565217,0.25176,0.11624,0.0272802,0.0810102,0.227041,0.00230391,0.0477916,0.0617237,0.00256589,0,0.449744,0
0.00713211,0.202572,0.405714,0,0.546584,0.244037,0.141596,0.00517686,0.0404743,0.0344955,0.0164855,0.0889133,0.0208578,0.010395,0,0.247019,0
0.00356605,0.212219,0.417143,0.124772,0.534161,0.246369,0.147145,0.0109347,0.064462,0.05963,0.0220262,0.0782025,0.0145779,0.010395,0,0.247019,1
0.141299,0.196141,0.36,0,0.614906,0.0702782,0.172881,0.0706321,0,0.182764,0.0506861,0.12972,0.156689,0.00938277,0,0.262351,0
0.137582,0.196141,0.36,0,0.614906,0.0708069,0.169645,0.0630446,0,0.175633,0.045159,0.122627,0.158959,0.00938277,0,0.262351,0
0.00756474,0.21865,0.4,0.0237975,0.559006,0.0122646,0.166927,0.19908,0.110618,0.317202,0.0648788,0.0251781,0.237406,0.0847443,0.49213,0.262351,0
0.0526522,0.228296,0.531429,0.0336517,0.57764,0.0387841,0.185408,0.239676,0.213656,0.397751,0.090118,0.0244264,0.252688,0.0334334,0.0304045,0.262351,0
0.00713211,0.212219,0.2,0.0118996,0.409938,0.375331,0.530379,0.0390052,0.185503,0.118222,0.116356,0.215577,0.279229,0.0174852,0.00490137,0.241908,0
0.0226942,0.221865,0.32,0.037622,0.540372,0.0505191,0.35812,0.18677,0.012642,0.037149,0.0435799,0.191654,0.100522,0.0258224,0,0.449744,1
0.00713211,0.21865,0.268571,0.0857082,0.577639,0.292548,0.152235,0.0517686,0.0962789,0.216549,0.0679713,0.0519958,0.050155,0.00295784,0,0.449744,1
0,0.215434,0.405714,0.0957959,0.546584,0.240225,0.133219,0,0.0212013,0.0026535,0.00103034,0.0763324,0.0298352,0.0356309,0,0.247019,0
0.00252158,0.22508,0.405714,0.126168,0.546584,0.240494,0.134185,0,0.0230088,0,0.00309102,0.0782621,0.0286064,0.0356309,0,0.247019,0
0.00356605,0.209003,0.405714,0.0428927,0.546584,0.244777,0.145303,0.0115758,0.0603814,0.0557235,0.0234954,0.0813003,0.0157216,0.010395,0,0.247019,1
0.00252158,0.196141,0.428571,0.0420602,0.540372,0.24109,0.197864,0.0495924,0.061366,0.0320624,0.0124497,0.0728325,0.0329285,0.0518224,0,0.247019,0
0.0771455,0.212219,0.594286,0.0452982,0.596273,0.0857871,0.212131,0.263062,0.25522,0.448826,0.127467,0.0213731,0.273042,0.0450588,0.0112373,0.262351,0
0.0239218,0.221865,0.542857,0.109175,0.596273,0.215604,0.297693,0.148138,0.152033,0.331093,0.166,0.0183198,0.308239,0.00332423,0.0027097,0.262351,0
0.111321,0.205788,0.205714,0.0266059,0.52795,0.134028,0.431659,0.14581,0.0695312,0.279639,0.0506546,0.07688,0.149498,0.00327374,0,0.465077,0
0.0835553,0.215434,0.251429,0.209353,0.565217,0.251048,0.115736,0.021537,0.0859751,0.236415,0.00206068,0.050541,0.0595093,0.00256589,0,0.449744,1
0,0.21865,0.388571,0.0504659,0.552795,0.238868,0.13227,0.00203053,0.0178785,0.0079605,0.00103034,0.0743526,0.0310692,0.0356309,0,0.449744,1
0.141972,0.22508,0.314286,0.101154,0.596273,0.0807253,0.195654,0.116875,0,0.150526,0.0707042,0.156792,0.141577,0.0108486,0,0.262351,0
0.139487,0.196141,0.36,0,0.614906,0.0685953,0.177123,0.0844564,0,0.189219,0.060825,0.136548,0.151971,0.00938277,0,0.262351,0
0.0895428,0.209003,0.32,0.0957959,0.515528,0.0395459,0.150172,0.158908,0.00632102,0.23741,0.0477305,0.105989,0.22207,0.617003,0.49213,0.262351,1
0.00252158,0.22508,0.48,0.037622,0.602484,0.266871,0.333447,0.115026,0.0518362,0.232086,0.162846,0,0.319428,0.0602561,0.0166567,0.262351,0
0.0685944,0.215434,0.194286,0.0511614,0.434782,0.33966,0.5176,0.00203053,0.0876436,0.170754,0.123855,0.285414,0.259446,0.0541281,0.0229926,0.465077,0
0.0758153,0.189711,0.251429,0.0612208,0.565217,0.248925,0.114529,0.0254425,0.0909985,0.232617,0.00103034,0.0437165,0.0603384,0.00256589,0,0.449744,0
0.0201726,0.221865,0.348571,0.0303343,0.552795,0.236817,0.118944,0.0325519,0.0316051,0.100833,0.0101477,0.0273095,0.0525136,0.00231831,0,0.998296,1
0.00252158,0.199357,0.388571,0.128097,0.552795,0.236375,0.12265,0.0193167,0,0.063684,0.0175158,0.0492329,0.0437289,0.0356309,0,0.449744,0
0.0271583,0.209003,0.411429,0.0188143,0.534161,0.241955,0.165866,0.0269763,0.0316051,0.0293089,0.00554856,0.00682738,0.00612995,0.00656574,0,0.247019,0
0.00252158,0.205788,0.428571,0.21772,0.540372,0.238863,0.196854,0.052264,0.0562712,0.0273195,0.0105075,0.0763324,0.0333067,0.0518224,0,0.247019,0
0.00252158,0.212219,0.428571,0.165218,0.540372,0.239977,0.205962,0.0590776,0.0878144,0.0161406,0.00600787,0.0811281,0.0407487,0.302947,0.0440327,0.247019,0
0.030259,0.221865,0.268571,0.0420602,0.565217,0.110387,0.269714,0.151305,0.0170199,0.235669,0.0821822,0.0314356,0.067352,0.00257327,0,0.449744,0
0.170127,0.209003,0.205714,0.00841439,0.447205,0.290764,0.50063,0.0590253,0.0424027,0.247004,0.139157,0.252613,0.233147,0.00285229,0,0.465077,0
0.194424,0.209003,0.2,0.059465,0.509317,0.168208,0.454202,0.130374,0.120349,0.356992,0.0834831,0.174706,0.167385,0.00332423,0,0.465077,0
0.0626348,0.221865,0.251429,0.0188143,0.552795,0.256529,0.117614,0.00574321,0.0599664,0.255012,0.00309102,0.0644094,0.0507549,0.0039334,0,0.449744,1
0.00504316,0.212219,0.302857,0.0538534,0.552795,0.237749,0.113291,0.0551617,0.0683722,0.160202,0.00325822,0,0.0643369,0.00231831,0,0.449744,0
0.00252158,0.209003,0.388571,0.0188143,0.552795,0.234153,0.122195,0.0172893,0,0.0610305,0.0189145,0.0533235,0.0429096,0.0356309,0,0.449744,1
0.072119,0.196141,0.331429,0.0266059,0.571428,0.111986,0.223876,0.142572,0,0.0866359,0.0426939,0.0755961,0.123187,0.00213358,0.0345089,1,0
0.0801371,0.231511,0.594286,0.0118996,0.596273,0.103018,0.220216,0.243545,0.271877,0.462425,0.139842,0.0122132,0.279031,0.00332423,0.0155808,0.262351,0
0.215532,0.209003,0.205714,0.0252408,0.478261,0.239946,0.485338,0.0985801,0.165588,0.30996,0.149431,0.220367,0.205859,0.0155337,0.00605698,0.465077,0
0.162735,0.209003,0.205714,0.0452982,0.52795,0.153922,0.446726,0.138203,0.102899,0.332069,0.071101,0.138614,0.160101,0.00327374,0,0.465077,0
0.0353021,0.234727,0.32,0.0656729,0.540372,0.0479953,0.361158,0.190248,0.00948152,0.0484218,0.0381365,0.182994,0.1011,0.0258224,0,0.449744,0
0.0469041,0.241158,0.331429,0.0775015,0.534161,0.0424566,0.335677,0.194788,0.0317627,0.026535,0.0690405,0.18575,0.0876985,0.00388874,0,0.449744,0
0.0937065,0.231511,0.325714,0.0118996,0.546583,0.0545422,0.316825,0.176697,0.0192246,0.0849535,0.0917003,0.125334,0.0789048,0.00388874,0,0.449744,0
0.00504316,0.173633,0.268571,0.143547,0.577639,0.293915,0.148296,0.0513688,0.10898,0.211349,0.0645507,0.0580126,0.0472753,0.00295784,0,0.449744,0
0,0.209003,0.274286,0.0490452,0.571428,0.269263,0.126159,0.00430741,0.0607936,0.249655,0.0221942,0.0915989,0.044364,0.0034257,0,0.449744,1
0.0207935,0.231511,0.4,0.126168,0.559006,0.0201003,0.160039,0.188139,0.0890007,0.297914,0.0569024,0.0260874,0.232364,0.0275788,0.49213,0.262351,0
0.0763169,0.215434,0.594286,0.0188143,0.596273,0.118596,0.230233,0.227061,0.271877,0.470957,0.153448,0.00915989,0.286247,0.00332423,0.0155808,0.262351,0
0.0657548,0.21865,0.577143,0.0266059,0.608695,0.143969,0.247185,0.204071,0.269553,0.482397,0.173122,0.00915989,0.293431,0.00332423,0.000637577,0.262351,0
0.0287504,0.22508,0.525714,0.0188143,0.614907,0.232686,0.308203,0.130279,0.133379,0.30265,0.169334,0.0152665,0.309281,0.00332423,0.00769078,0.262351,0
0.129217,0.202572,0.205714,0.0266059,0.52795,0.138619,0.438081,0.14772,0.0850406,0.294837,0.0566688,0.0970353,0.151715,0.00327374,0,0.465077,0
0,0.228296,0.388571,0.114205,0.552795,0.23278,0.126847,0.0014358,0.0184288,0.021228,0.00618205,0.0792094,0.0333067,0.0356309,0,0.449744,1
0.00252158,0.215434,0.422857,0.0905054,0.515528,0.232643,0.215776,0.0738427,0.127247,0,0.00103034,0.0533235,0.0507796,0.302947,0.0440327,0.247019,0
0.0722071,0.196141,0.371429,0.0452982,0.590062,0.111636,0.223509,0.139391,0,0.090219,0.042482,0.0777242,0.122723,0.00213358,0,1,0
0.129978,0.196141,0.417143,0,0.639751,0.0638555,0.176753,0.0923947,0,0.183936,0.0606415,0.131114,0.148364,0.00938277,0,0.262351,0
0.0841619,0.21865,0.594286,0.034687,0.596273,0.105616,0.221192,0.240397,0.278125,0.465725,0.141529,0.00915989,0.279749,0.00332423,0.0155808,0.262351,0
0.0112769,0.212219,0.16,0.13656,0.347826,0.604457,0.554055,0.19394,0,0.0844547,0.0434823,0.124551,0.394586,0.11539,0.220363,0.262351,0
0.0259613,0.234727,0.205714,0.0420602,0.354037,0.521037,0.551549,0.13928,0.218807,0.0629053,0.0124069,0.0887559,0.35851,0.00332423,0,0.262351,0
0.0510581,0.209003,0.222857,0.034687,0.42236,0.344512,0.523037,0.00517686,0.0973621,0.153857,0.118274,0.265917,0.261832,0.0541281,0.0229926,0.465077,0
0.0435292,0.228296,0.331429,0.0118996,0.534161,0.0390397,0.341821,0.199349,0.0424027,0.00750523,0.0607901,0.205843,0.090103,0.0258224,0,0.449744,0
0.00252158,0.209003,0.268571,0.0237975,0.577639,0.279251,0.154145,0.0682573,0.0771578,0.188455,0.0618205,0.0213731,0.0495351,0.00295784,0,0.449744,0
0.0192038,0.221865,0.274286,0.0612208,0.571428,0.262947,0.121824,0.014358,0.0601328,0.244136,0.0147522,0.0838407,0.0443404,0.0039334,0,0.449744,1
0.0215444,0.228296,0.274286,0.0905054,0.571428,0.262415,0.121457,0.0157938,0.0600497,0.24418,0.0138235,0.0830586,0.0445518,0.0039334,0,0.449744,1
0.0295143,0.205788,0.348571,0.0877392,0.552795,0.232218,0.113165,0.0375785,0.0311274,0.12278,0,0.0260874,0.0558278,0.00231831,0,0.998296,0
0.0575009,0.21865,0.411429,0.0266059,0.534161,0.234315,0.17256,0.0392161,0.00316051,0.048784,0.00309102,0.0220176,0.0149176,0.00656574,0,0.247019,0
0.0215444,0.205788,0.417143,0.0718327,0.534161,0.233124,0.182886,0.0488384,0.0192246,0.032822,0.0113338,0.0519958,0.0244601,0.0518224,0,0.247019,0
0.135158,0.241158,0.394286,0.0656729,0.472049,0.0631212,0.131576,0.103637,0.0859751,0.131395,0.0420298,0.0482769,0.200816,0.20411,0.634589,0.247019,0
0.131122,0.237942,0.337143,0.059465,0.47826,0.0596376,0.139182,0.134598,0.0347656,0.19107,0.0402361,0.0806093,0.212161,0.20411,0.49213,0.247019,0
0.016146,0.22508,0.48,0.0693331,0.602484,0.26954,0.333468,0.107302,0.0593806,0.234786,0.167958,0.0164425,0.317199,0.0602561,0.0166567,0.262351,0
0.0338306,0.228296,0.205714,0.00841439,0.354037,0.530963,0.552454,0.147336,0.190288,0.0435206,0.00554856,0.110088,0.36344,0.00332423,0,0.262351,0
0.0609368,0.209003,0.222857,0.0336517,0.42236,0.338847,0.521475,0,0.0812564,0.161362,0.119026,0.277044,0.258547,0.0541281,0.0229926,0.465077,0
0.174299,0.202572,0.2,0.0188143,0.509317,0.157384,0.449949,0.139177,0.0969509,0.339337,0.0741846,0.14858,0.161295,0.00327374,0,0.465077,0
0.0342972,0.205788,0.245714,0.0531932,0.583851,0.25592,0.167074,0.0954566,0.0329967,0.16622,0.0636897,0.0367666,0.0572019,0.0020596,0,0.998296,0
0.00356605,0.202572,0.268571,0.0168282,0.577639,0.285727,0.150409,0.062288,0.0948679,0.193724,0.060825,0.0366396,0.0473988,0.00295784,0,0.449744,0
0.0763169,0.202572,0.251429,0.162672,0.552795,0.250647,0.113399,0.0028716,0.0743895,0.24649,0.00103034,0.0492329,0.049653,0.0039334,0,0.449744,0
0.0588669,0.221865,0.251429,0.037622,0.565217,0.240184,0.109586,0.0327413,0.104727,0.224233,0.00230391,0.0220176,0.0608105,0.00256589,0,0.449744,0
0.0153382,0.209003,0.388571,0.00841439,0.552795,0.22978,0.120498,0.00919362,0,0.0484218,0.0175158,0.0696928,0.039674,0.0356309,0,0.449744,0
0.0253416,0.205788,0.411429,0.0452982,0.534161,0.235751,0.161524,0.0327413,0.0282684,0.0240285,0.0110971,0,0.00595724,0.00656574,0,0.247019,0
0.0278518,0.209003,0.411429,0.0356922,0.534161,0.235553,0.162208,0.0331481,0.0254808,0.0266673,0.010608,0,0.0065895,0.00656574,0,0.247019,0
0.00756474,0.205788,0.571429,0.214062,0.521739,0.227751,0.217273,0.0783796,0.138234,0.005307,0.00309102,0.0444567,0.0529885,0.302947,0.15003,0.449744,1
0.0126079,0.221865,0.388571,0.0677888,0.546584,0.138633,0.243763,0.114694,0,0.068991,0.0161274,0.0110088,0.104956,0.47846,0.139988,1,0
0.136165,0.234727,0.337143,0.0252408,0.47826,0.0621187,0.138808,0.133406,0.041208,0.188716,0.0401965,0.0787963,0.211722,0.20411,0.634589,0.247019,0
0.0791792,0.221865,0.594286,0.0188143,0.596273,0.130146,0.235696,0.214512,0.282154,0.483964,0.161714,0,0.289319,0.00332423,0.000637577,0.262351,0
0.0228339,0.22508,0.228571,0.0188143,0.428571,0.362008,0.530982,0.0262009,0.14624,0.123836,0.112703,0.226562,0.271004,0.0541281,0.0229926,0.241908,0
0.13848,0.196141,0.331429,0,0.652174,0.0658207,0.183491,0.109159,0,0.184318,0.0606415,0.143115,0.142286,0.00938277,0,0.262351,0
0.0277374,0.279743,0.445714,0.143547,0.503105,0.0167616,0.128206,0.0477283,0.0380576,0.0849535,0.0345587,0.0178036,0.181958,0.203911,0.525643,0.247019,0
0.0973343,0.26045,0.394286,0.215501,0.472049,0.046589,0.127999,0.0865897,0.0699608,0.103792,0.0460782,0.0415293,0.194363,0.203911,0.677505,0.247019,0
0.114364,0.263666,0.394286,0.130265,0.472049,0.0539463,0.129089,0.0944252,0.0797676,0.114839,0.0433356,0.0462048,0.197103,0.203911,0.677505,0.247019,0
0.0356605,0.228296,0.531429,0.0420602,0.57764,0.0301247,0.170141,0.214012,0.161217,0.351436,0.0717549,0,0.241412,0.0275788,0.0304045,0.262351,0
0.00909169,0.237942,0.165714,0.107554,0.360248,0.622267,0.506211,0.236245,0.0538215,0.221436,0.101215,0.207444,0.357997,0.0237763,0.033154,0.262351,0
0.00713211,0.22508,0.205714,0.0188143,0.378882,0.489656,0.554958,0.117113,0.254926,0.0788049,0.0320898,0.0302261,0.341042,0.0043604,0,0.262351,1
0.199013,0.212219,0.222857,0.0266059,0.465838,0.26554,0.497118,0.0840282,0.0881549,0.275619,0.142351,0.213294,0.219045,0.00291511,0,0.465077,0
0.0453885,0.221865,0.285714,0.0606412,0.515528,0.0615659,0.379146,0.185968,0.00948152,0.10614,0.0154551,0.116025,0.110883,0.00282073,0,0.449744,0
0,0.21865,0.268571,0.0188143,0.577639,0.276592,0.154092,0.0720195,0.0782505,0.181139,0.0597598,0.0152665,0.0491119,0.00295784,0,0.449744,0
0.0672842,0.234727,0.251429,0.0188143,0.552795,0.250438,0.11354,0.00861481,0.0781867,0.241483,0.00103034,0.0540183,0.0476754,0.0039334,0,0.449744,0
0.0112769,0.21865,0.302857,0.0168282,0.552795,0.232223,0.108235,0.053299,0.0683722,0.171495,0.007501,0.00682738,0.0652327,0.00231831,0,0.449744,0
0.0225537,0.212219,0.405714,0.0188143,0.546584,0.233664,0.138475,0.0224739,0.0286196,0.0557235,0.0236978,0.072576,0.0145205,0.010395,0,0.247019,0
0.0239218,0.212219,0.417143,0.058868,0.534161,0.235867,0.143303,0.0269763,0.0402267,0.0386355,0.0278383,0.0493275,0.00960576,0.010395,0,0.247019,1
0.00909169,0.228296,0.48,0.0252408,0.602484,0.258722,0.324387,0.111087,0.0895043,0.259894,0.170455,0.00863603,0.313012,0.0602561,0.00769078,0.262351,0
0.0606229,0.212219,0.222857,0.0452982,0.42236,0.33738,0.522565,0.0014358,0.0764425,0.159497,0.117477,0.276488,0.257575,0.0541281,0.0229926,0.465077,0
0.190859,0.209003,0.2,0.0266059,0.509317,0.163143,0.45579,0.139989,0.0964861,0.341972,0.0803732,0.167931,0.164017,0.00332423,0,0.465077,0
0.0504316,0.21865,0.268571,0.0356922,0.565217,0.115667,0.261654,0.141439,0,0.255412,0.0752078,0.00431801,0.063323,0.00257327,0,0.449744,0
0,0.215434,0.268571,0.00841439,0.577639,0.274238,0.15472,0.0752256,0.0761151,0.176113,0.0587294,0.00915989,0.0492859,0.00295784,0,0.449744,0
0.0183574,0.212219,0.348571,0.0168282,0.552795,0.227546,0.110163,0.0314896,0.0170199,0.115603,0,0.0396928,0.0532557,0.00231831,0,0.998296,0
0.0391455,0.221865,0.525714,0.117835,0.52795,0.23151,0.163115,0.0373309,0.0099944,0.0354021,0.0115196,0.0110088,0.00878863,0.00656574,0,0.247019,0
0.0519225,0.212219,0.525714,0.0420602,0.52795,0.230399,0.167482,0.042423,0,0.0428686,0.00721239,0.0259081,0.0133208,0.00656574,0,0.247019,0
0.104486,0.215434,0.594286,0.0188143,0.596273,0.0885327,0.206539,0.256434,0.2897,0.458687,0.123559,0.00610659,0.269192,0.00332423,0.0112373,0.262351,0
0.0550722,0.209003,0.2,0.093941,0.571428,0.128202,0.251106,0.137837,0.012642,0.287571,0.0707417,0.0259081,0.0624366,0.00257327,0,0.449744,1
0.00356605,0.237942,0.565714,0.101501,0.52795,0.229585,0.20568,0.0738427,0.0925225,0.0079605,0.00371495,0.0503563,0.0455664,0.302947,0.15003,0.449744,0
0.0524707,0.22508,0.428571,0.154097,0.559006,0.0339653,0.131554,0.0115758,0.0192246,0.074298,0.00830687,0.0125891,0.172241,0.203965,0.25782,0.247019,1
0.0303639,0.318328,0.48,0.253228,0.434782,0.0181503,0.124892,0.0551617,0.0490643,0.0797817,0.0414704,0.0030533,0.183364,0.203911,0.525643,0.247019,0
0.0342972,0.305466,0.48,0.206373,0.434782,0.0197257,0.124826,0.0574321,0.0510596,0.0803095,0.0433234,0.00682738,0.184064,0.203911,0.525643,0.247019,0
0.102861,0.21865,0.594286,0.0168282,0.596273,0.0984774,0.21267,0.245237,0.297088,0.476641,0.132209,0.00610659,0.273656,0.00332423,0.0155808,0.262351,0
0.0213963,0.228296,0.228571,0.0237975,0.403726,0.439373,0.561865,0.0886135,0.179788,0.00593341,0.0641796,0.0606062,0.313353,0.0265595,0.0176131,0.262351,0
0.194571,0.212219,0.205714,0.0303343,0.478261,0.242993,0.492578,0.106917,0.149081,0.28883,0.146949,0.198488,0.206787,0.0155337,0.00605698,0.465077,0
0.0685944,0.209003,0.32,0.0677888,0.552795,0.0814001,0.286002,0.14802,0,0.176413,0.0791755,0.0215901,0.065606,0.0846327,0,0.449744,1
0.00909169,0.212219,0.297143,0.0237975,0.577639,0.278306,0.134358,0.0309947,0.138523,0.227969,0.0476748,0.0672419,0.0400511,0.0034257,0,0.449744,0
0.0685944,0.228296,0.251429,0.0606412,0.565217,0.23588,0.106172,0.0263969,0.121587,0.231114,0.00618205,0.0152665,0.0576345,0.00256589,0,0.449744,0
0.00504316,0.196141,0.571429,0.0775015,0.521739,0.226341,0.215566,0.0783532,0.136232,0.015921,0.00721239,0.032885,0.0537396,0.302947,0.15003,0.449744,1
0.0196942,0.21865,0.388571,0.034687,0.546584,0.136304,0.24181,0.109996,0.00948152,0.079605,0.0179941,0.0215901,0.105432,0.47846,0.139988,1,0
0.0489602,0.234727,0.428571,0.107554,0.559006,0.0325065,0.130425,0.0122675,0.0230088,0.0716445,0.00880324,0.00863603,0.171942,0.203965,0.25782,0.247019,1
0.0178303,0.270096,0.445714,0.142571,0.503105,0.0127126,0.125415,0.0459681,0.0514493,0.0771343,0.0341104,0.00863603,0.18063,0.203911,0.525643,0.247019,0
0.109855,0.205788,0.24,0.037622,0.534161,0.123318,0.430602,0.163158,0.0402267,0.26378,0.045522,0.0644094,0.14333,0.00327374,0,0.465077,0
0.00252158,0.209003,0.531429,0.0677888,0.52795,0.225226,0.185088,0.0605255,0.00893927,0.0109407,0.00424821,0.0734062,0.0298352,0.0518224,0,0.247019,0
0.00563843,0.209003,0.565714,0.438498,0.52795,0.226807,0.202089,0.0726039,0.0792651,0.00593341,0.00309102,0.0511826,0.0433356,0.302947,0.15003,0.449744,1
0.0338306,0.228296,0.48,0.118724,0.602484,0.272483,0.333248,0.0982765,0.0639954,0.237648,0.174128,0.0356072,0.314428,0.0602561,0.0166567,0.262351,0
0.0519837,0.228296,0.2,0.0188143,0.335404,0.546048,0.5572,0.164021,0.143098,0.00593341,0.00804722,0.152665,0.371686,0.00332423,0,0.262351,0
0.0303639,0.228296,0.211429,0.037622,0.397515,0.470365,0.560384,0.10913,0.208689,0.0581958,0.04184,0.0030533,0.330257,0.0043604,0,0.262351,0
0.0766909,0.215434,0.251429,0.105242,0.552795,0.243976,0.109295,0.00517686,0.0956543,0.23298,0.00309102,0.0388621,0.046653,0.0039334,0,0.449744,0
0.0428669,0.244373,0.56,0.0564167,0.496894,0.187002,0.24328,0.0773203,0.0966929,0.010614,0.00460783,0.0220176,0.0758508,0.549923,0.49209,0.449744,1
